"gene"	"length"	"logfc"	"logcpm"	"F"	"p"	"fdr"	"gene2"	"WT_A"	"WT_B"	"WT_C"	"GCB_A"	"GCB_B"	"GCB_C"
"Rsph3b"	1614	-0.81087751331411	2.60896182928248	5.95912218822906	0.0437779477569779	0.0638717746045951	"Rsph3b"	2.43897694293457	2.12597147002611	1.86320681673538	3.21246663634854	2.98438489193656	2.60098942644208
"Rsph9"	2671	1.72871041953867	1.32687827991103	22.2524787524127	0.00201135466465588	0.00452633327189347	"Rsph9"	1.89683624949391	2.01673134864545	1.75997283093825	0.640879916767569	0.0248594037729057	-0.0207265303319624
"Rspry1"	9448	0.788238903312033	5.91935348763669	13.8601280830305	0.00707250658047942	0.0130455607797237	"Rspry1"	6.070182246994	6.38309952616449	6.3030322146827	4.98420332768435	5.57820316802742	5.75384203778113
"Rsrc1"	9519	-0.565992776183708	5.08642613246805	3.71675980342335	0.0941010896293216	0.125726968580137	"Rsrc1"	4.71812436382948	4.89354016050883	4.71421743145819	5.09521519122801	4.78857411952435	5.9098522313218
"Rsrc2"	2601	-0.343942508311351	6.90579081581782	9.42925779976644	0.0174519537881575	0.0286409279178592	"Rsrc2"	6.65243532077554	6.77286506309258	6.74413507208097	7.02218542840725	7.19508656568621	6.97562702181685
"Rsrp1"	1415	0.966987470665367	9.00056745735888	44.6203066698221	0.000250851294901652	0.000920308470602411	"Rsrp1"	9.34913246307017	9.48006962871397	9.38057412424443	8.27165483490943	8.67843761088943	8.32788135085829
"Rsu1"	1620	0.336286356807343	5.10055847553919	4.17553421458783	0.0792260245595385	0.10798552942855	"Rsu1"	5.31307036999185	5.20291092136001	5.25581690292122	4.8752895487402	5.13282685835741	4.72793659318588
"Rtca"	1694	-1.43534986081883	6.35325403672565	136.134869452046	6.2199703157303e-06	8.41362393427037e-05	"Rtca"	5.39476984269089	5.43998862350583	5.56079622311397	6.96950748943459	6.97470168043793	6.74206202754583
"Rtcb"	1979	-0.363239069153265	8.08930281614217	7.46819425988927	0.0284610531406344	0.0438635054285072	"Rtcb"	7.95488543923794	7.85573007191771	7.87730236891114	8.47032751576161	8.20834995321864	8.07028469910326
"Rtel1"	4598	0.0898590771219608	6.12343706616269	0.386930361737423	0.553116080310216	0.60637045186333	"Rtel1"	6.1797516742618	6.20262236422758	6.12024319313706	6.14286539475393	6.25282004022617	5.79656065449741
"Rtf1"	5274	-1.05819505537262	5.80791444870016	61.0248006607565	9.1932013699297e-05	0.000453678190892763	"Rtf1"	5.31307036999185	4.98821337784715	5.23863959637842	6.28802705519676	6.148687436947	6.28669598950649
"Rtf2"	2142	-0.200549966178624	7.26027140011617	2.62180916979378	0.148286893731103	0.18937791480046	"Rtf2"	7.24026224684679	7.1217962199671	7.104839803552	7.50549412846234	7.37487958388361	7.1701116506142
"Rtkn2"	16039	-6.35022388129353	3.24523750324676	49.2520430497832	0.000183443174698058	0.000730225455082602	"Rtkn2"	-1.21868311727353	-1.18722800877273	-2.54722972878535	2.94781958386655	3.5994061194483	5.22988688500324
"Rtl6"	4426	1.16192916360878	5.35404195251189	61.496305538261	8.96547342682659e-05	0.000446175076256769	"Rtl6"	5.97422206618209	5.7723594348789	5.69418856964827	4.71385965614564	4.72227433800453	4.53286597632422
"Rtn1"	7020	0.432273797002257	1.78461278106849	0.811068385962831	0.39695428794892	0.451429337110623	"Rtn1"	2.35437647541007	1.72418567380481	1.73840903379607	1.13237632122504	2.26617316222127	0.801178505840311
"Rtn3"	5219	0.680352588954418	6.56861472452393	30.5221889098447	0.000804842865804968	0.00219516448509456	"Rtn3"	6.99104618365459	6.74815809006448	6.85599742930752	6.29650043640572	6.19830963504619	6.06000765352522
"Rtn4"	6674	-0.0538345178912809	5.06423434199922	0.10516373392631	0.754945950957217	0.791759181462409	"Rtn4"	5.0130850920447	4.9687919278886	5.12482618734552	4.86107849294702	5.14130913076668	5.24641667863335
"Rtn4ip1"	3014	-0.695130120103766	6.27617627969574	12.5977886781085	0.00894232941509265	0.0159632581120904	"Rtn4ip1"	5.94317841623641	5.80694888159615	5.9132959987017	6.80702315105652	6.74076012426369	6.09465519268108
"Rtp4"	2945	2.82923144770395	3.97266810441393	77.3173045022081	4.21884726625056e-05	0.000274394333981963	"Rtp4"	4.64283838535025	4.87017733198888	4.78429047500439	1.4383115634321	1.91685099747748	2.43785370896698
"Rtraf"	1510	-0.651872422573582	6.93055839866072	21.9029258762645	0.00210267346751936	0.0046967916293935	"Rtraf"	6.61352911393482	6.49169855695546	6.59913320011932	7.34524979579719	7.3322967257649	6.94683769516351
"Rttn"	9001	0.0568246347681997	4.70582300858702	0.0462324500073131	0.835723412511456	0.862915683342398	"Rttn"	4.55078829778554	4.90124444532199	4.7279599796611	4.25612734262402	5.12998831541325	4.49877709193746
"Rubcn"	6998	1.04992855591248	7.84173548698342	29.3452592688766	0.000904644715083964	0.00238996482174046	"Rubcn"	8.23155545074574	8.3296620016375	8.2560934706163	7.17072946442391	7.58067075992009	6.81452326487065
"Rubcnl"	3125	1.15931442790668	6.99417689837718	105.158376710605	1.50174302289441e-05	0.000143312032847076	"Rubcnl"	7.54982446335831	7.43873933108596	7.38537472405119	6.30492434134989	6.39674363832967	6.1938686144676
"Rufy1"	7131	-0.468913876027261	5.67815223099832	5.34886806604337	0.0529975921387728	0.0758052026522272	"Rufy1"	5.21850916744942	5.79872273208105	5.1738462553109	6.07430163454525	5.78180448112572	5.80495465930769
"Rufy2"	10303	0.56885121240823	5.47936640045685	16.0802427186706	0.00484524084032465	0.00943795861492497	"Rufy2"	5.72326762086512	5.80146999687742	5.67728847490438	5.32587498965491	5.17474813455014	4.97606449960203
"Rufy3"	18161	-1.18324230185151	4.74708493628328	17.4504303006872	0.00390875943944914	0.0078605522050265	"Rufy3"	3.49703876970075	4.40839933278987	4.08352980215557	5.50471747442468	5.16646076385373	4.93075912222618
"Rundc1"	3223	0.399925234533687	5.18159198998295	5.04310011814167	0.0585760944090855	0.0827080422854034	"Rundc1"	5.37701003952565	5.40970041417316	5.31164097098132	4.83804555966726	5.25510427108146	4.7570690854918
"Rundc3b"	3949	-1.15721583506706	1.2870921579899	4.99081252448353	0.0596056772322468	0.0839242240826196	"Rundc3b"	0.981026502558976	0.944553013715755	-0.193392223733048	1.0545843983404	1.65777483314739	2.34880259160089
"Runx1"	7378	1.87474172928911	5.71787949061417	122.677056552618	8.88629626622429e-06	0.000105924978195462	"Runx1"	6.51059557612888	6.30877446898192	6.2705357188863	4.38884431730127	4.76315165916238	4.29138944047204
"Runx1t1"	43050	-9.45135109330335	4.36951504776902	222.270781136627	1.1360809173921e-06	3.17231050033221e-05	"Runx1t1"	-2.53693024133048	-2.52377395829093	-2.54722972878535	4.31152407501292	5.50340794209551	5.8942022975824
"Runx3"	4388	2.63818386489811	5.82313963680733	112.98754306445	1.17660241200121e-05	0.000123959030716846	"Runx3"	6.65169693406155	6.62948985557802	6.53413266544047	4.38089775581294	3.96698004258461	3.37733582733984
"Rusc1"	4259	0.972688099959232	4.56393425226609	18.8135400648291	0.00319535366149106	0.00664750427267847	"Rusc1"	4.95201921619576	4.83037835170381	5.10178964841331	3.80011288212007	4.33060712405673	3.79193165380625
"Rusf1"	2727	0.132390880373457	3.77049611466557	0.299586309842905	0.60070478181968	0.651437437529846	"Rusf1"	3.67035978666867	3.94979334435494	3.86711461531602	3.92012099738867	3.58289460954121	3.57350820542613
"Ruvbl1"	1669	-1.32576516090604	7.13496085164659	86.3282033205348	2.9204577227932e-05	0.000216926782399227	"Ruvbl1"	6.36773497692287	6.31359380982911	6.29751311610006	7.80624450643736	7.74319915797994	7.36341752583551
"Ruvbl2"	2280	-1.94304570439635	7.42730087074133	104.329655997672	1.54256998533892e-05	0.000145178448039626	"Ruvbl2"	6.18077569925376	6.08239840574251	6.19338874425512	8.21690845829741	8.33082901193392	7.64400715126838
"Rwdd1"	1082	-1.39716616372334	6.07794260619856	121.914298845312	9.07778294727003e-06	0.000106832819458389	"Rwdd1"	5.21251331507033	5.29935711511558	5.14340444647851	6.77099331021738	6.51242502387445	6.54401929655362
"Rwdd2b"	2104	-1.21972724965409	3.86577956104163	17.6391799652697	0.00379857159815778	0.00766749806326977	"Rwdd2b"	3.37350809530642	2.81096796052839	3.18826199682646	4.03090853448205	4.69947960014929	4.24278680515588
"Rwdd3"	2977	-1.33019365321506	3.35579887317304	2.36727513046729	0.16665324484042	0.210020982638753	"Rwdd3"	2.63102695169647	2.42571464415492	2.65564199649466	1.69058471758895	2.4228180808883	5.17481836261155
"Rwdd4a"	2952	0.298861241855462	4.79132790643436	3.41541593270117	0.105933206740324	0.139846066593573	"Rwdd4a"	4.86550783804585	4.90124444532199	5.02371733164615	4.67863899559838	4.53326048544941	4.68613678982842
"Rxra"	5703	0.177813539646039	1.14074291698248	0.162205069219712	0.698836330801436	0.740942476632098	"Rxra"	1.22291670057331	1.1990938456878	1.25215479962526	0.640879916767569	0.517195463789749	1.7502686764658
"Rxrb"	2768	-0.656822093361505	5.80793398252525	5.54312313390724	0.0498096471681712	0.0717888824093407	"Rxrb"	5.26559949230898	5.91110007433395	5.00125915362052	6.38854677300748	6.14306700794947	5.67360854048516
"Rxylt1"	2210	0.46300587977089	4.11762791542696	5.07101178711239	0.0580359895841753	0.0820615731484049	"Rxylt1"	4.3650731536431	4.3230249177872	4.29402008528403	4.03090853448205	3.74007611379593	3.81427907867093
"Rybp"	4376	1.07749867621857	1.80337618263497	5.14193513827543	0.0566925283580569	0.0804338037715392	"Rybp"	2.21737756555571	1.99769255538659	2.4049900305497	0.1361622301695	1.77869420731002	1.19098564206861
"Ryk"	3267	-4.26976470453481	1.24716117650867	62.6270130254083	8.44802845397237e-05	0.000429153434504983	"Ryk"	-0.90881864548047	-2.13962254150972	-1.8805612058467	2.37410995312327	2.09042479785236	2.08035493027958
"Ryr1"	15442	-0.60653630735298	4.55385588522508	8.90189561868818	0.0197730406217513	0.0319908760066484	"Ryr1"	4.38297959939874	4.13107765352116	4.1380718393293	5.06825273064313	4.7033038220927	4.66784507552612
"Ryr2"	16957	-2.1779920179811	3.16995681797805	17.0707714491229	0.00414309503907254	0.00825373265157171	"Ryr2"	1.61108056291005	1.81399354638378	1.8227952749699	2.42136395640052	4.33060712405673	4.25917028806667
"Ryr3"	16095	-5.53570292012283	3.70796451756128	48.0808097776368	0.000198046664168555	0.00077339421211651	"Ryr3"	-0.163375962456806	-1.5862218437042	-0.369497325541002	2.958538012264	4.73353805454586	5.43848759003525
"S100a10"	650	2.98344188472865	5.94055659465426	519.951976163889	5.66541843719778e-08	7.20341291294294e-06	"S100a10"	6.83718340326498	6.6885604749251	6.76561408510535	3.64949964706937	3.87503751683168	3.84716426809828
"S100a11"	504	2.25695234164886	5.68259019764891	299.704438646227	3.97989318807617e-07	1.76161210771876e-05	"S100a11"	6.44987999240617	6.30973962593735	6.45040024171949	4.05607830181728	4.25445835684332	4.14919272685941
"S100a13"	918	-1.5862081144974	5.66013145647973	48.8318825675016	0.000188518386282489	0.00074421327840463	"S100a13"	4.67517084714074	4.43694885938517	4.85111707945697	6.61798489046311	5.8402820123014	6.17240330137671
"S100a6"	719	0.0680999071899537	2.07251116127898	0.0382942146087032	0.850267245156848	0.875211978223163	"S100a6"	2.35437647541007	1.83559839330434	2.08444647195713	1.63821264853804	1.99381005946779	2.40877649863001
"S100pbp"	5068	0.345336222287487	4.08364523259659	2.5036173031489	0.156453828141899	0.19838186323546	"S100pbp"	4.28353227928225	3.99369542789529	4.42127296763205	3.92559404803709	3.85454940247265	3.92110107588367
"S1pr1"	3029	5.26678256262834	7.37730208402009	1155.24769774726	3.2867838895517e-09	2.48290976402286e-06	"S1pr1"	8.45918503079091	8.27486901647359	8.27493893362288	3.15770886793492	3.20542582013814	2.85922688476928
"S1pr2"	3925	-7.20812575296512	7.4801081020482	700.220258242384	1.96429913963078e-08	4.31779585455452e-06	"S1pr2"	1.01816590257077	1.57803337956382	1.34068274824452	8.58436191441909	8.70180354621196	8.04452283354106
"S1pr3"	4484	-0.371320011527765	4.21608542959251	2.92070924163162	0.130048321519359	0.168302786719367	"S1pr3"	4.092165428642	4.04560031558125	3.92075170556366	4.41242470487778	4.1235871878508	4.59871851206272
"S1pr4"	2393	3.04657473129879	5.65685216610482	418.829664751572	1.22026973894771e-07	1.00405104953601e-05	"S1pr4"	6.50815011908485	6.39315142241427	6.5581793700228	3.49609949671402	3.58289460954121	3.25196552003278
"Saal1"	4791	-0.951616982513648	5.71366333602441	59.0836332753362	0.00010212541616935	0.000487114572379661	"Saal1"	5.12797001285043	5.1456853788881	5.21541367402109	6.19137944167761	6.16264345449746	5.97329237498972
"Sac3d1"	1521	-1.74593392658315	5.31151217620466	75.3532817128132	4.59507702085121e-05	0.000289711005753132	"Sac3d1"	4.12658377378933	4.48216963914588	3.92553035194165	6.14872715687308	5.77091276910826	5.85970023869054
"Sacm1l"	3564	0.833811633698483	5.62720284221421	9.94263649728019	0.0155188755252211	0.0258130430533016	"Sacm1l"	5.84453451836678	6.08465565443635	6.00532207611745	4.58835756190933	5.0208315521049	5.65515626610663
"Sacs"	16770	1.41802112706767	4.20045028863965	31.4208044811801	0.000737963401278339	0.00205070652478654	"Sacs"	4.6517284348422	4.76432417977233	4.78429047500439	2.99022363090919	3.69469321873833	3.20199284028666
"Sae1"	2631	-1.53301637487545	7.82492806130601	104.524105961994	1.53286425272783e-05	0.000144684981758568	"Sae1"	6.9332793978482	6.85185160916525	6.80698866641308	8.64284811028147	8.35442876655346	8.14987093766609
"Safb"	3189	-0.448129580551234	7.10352167354265	8.51009618531169	0.0217604091161509	0.0347122688594541	"Safb"	6.8430168095357	6.87028652080478	6.87526759104377	7.47502425274044	7.43591162453746	6.96442995168977
"Safb2"	6599	0.11975707037822	7.28155435773258	0.497071196382968	0.502974435229822	0.557337273624022	"Safb2"	7.31771281267924	7.30235051165438	7.39961236697249	7.43720694413294	7.33044335599101	6.81867443952364
"Sag"	3695	-0.420813234255998	1.93970238439777	0.510532685078275	0.497435802073905	0.551907341697021	"Sag"	1.75002523636463	1.26427069016551	2.08444647195713	0.929417188707014	1.6889680159678	3.05959567156276
"Sall3"	10599	-8.28223525065087	1.94399435341938	130.806381460576	7.13357682152724e-06	9.03111915253752e-05	"Sall3"	-2.53693024133048	-3.0488798875306	-3.0488798875306	2.54029374179407	3.04591527450659	3.23549954408678
"Samd1"	2256	-1.14550783376263	2.49684900858843	6.9276917789706	0.033001463790043	0.049964508976543	"Samd1"	1.89683624949391	1.95884422810628	1.62547296989804	3.46636749754649	3.03381734839566	1.96523936301349
"Samd10"	2422	0.561279392313558	5.18620856337874	4.98910354342507	0.0596397257425857	0.0839585910671933	"Samd10"	5.54069749710759	5.63894984536686	5.07623211942833	5.2559098722481	4.79216960393069	4.47091390137877
"Samd12"	15422	-6.10997698354364	2.63947889718386	84.1113664827448	3.18610974297028e-05	0.000228796551808315	"Samd12"	-1.86115784214802	-2.13962254150972	-1.42634289004382	2.37410995312327	4.0712787641483	3.95166397466185
"Samd3"	4792	-5.12149175170186	3.10739973219445	31.3845038768222	0.000740524187103326	0.00205606041159132	"Samd3"	-0.653883063374771	-0.875012456357528	-0.681978419008888	2.05258255953555	3.22683878767125	5.25051970323311
"Samd4"	12823	-6.4671619413628	2.67270596743311	57.3591994791728	0.000112422841999485	0.00052295976968842	"Samd4"	-2.53693024133048	-2.13962254150972	-1.42634289004382	2.42136395640052	3.21617203085295	4.59871851206272
"Samd4b"	4391	0.544636271772924	3.24066789227402	3.36527117231455	0.108090692935238	0.142360942081558	"Samd4b"	3.47717096069344	3.26559955442913	3.67049318056281	3.23908536260376	2.82503226423704	2.7003233856237
"Samd8"	7107	0.904515007050191	4.09878942631091	13.60474349051	0.00740704922155564	0.0135930410859424	"Samd8"	4.52198768310942	4.42630888395807	4.47767367488986	3.40499964221203	3.32938091769958	3.93136081750842
"Samd9l"	5473	3.35226508157252	7.15095602163548	201.82718771234	1.59109564994647e-06	3.77238016163725e-05	"Samd9l"	7.75109569856928	8.15028757008047	8.11182597700605	4.99985375863724	4.6840805284895	4.18393351319912
"Samhd1"	4710	0.976868599237318	8.65755962121954	79.9495361978957	3.77412710550797e-05	0.000255462705800276	"Samhd1"	9.14102255576307	8.99210173567148	9.05688867778516	8.10528779718734	8.13591985169731	8.02009622398005
"Samm50"	3446	-0.745207307661585	7.05466536852522	21.8615663159832	0.00211382677563813	0.00471845429487967	"Samm50"	6.73073511905964	6.70772516608938	6.45205717431259	7.48756708183616	7.53526524609527	7.07151306971347
"Samsn1"	1845	2.13908244140601	6.55700754236038	285.201597562685	4.73898624740523e-07	1.92955697847151e-05	"Samsn1"	7.31584967627891	7.25403065110896	7.20895336338825	5.26673121608008	5.13282685835741	4.95107068950749
"Sap130"	12221	1.18701079787561	6.06015263747742	23.6544424126595	0.0016922773577784	0.00393177088015551	"Sap130"	6.63311336487956	6.40313376696254	6.55123926260011	4.70115140677816	5.58443734672279	5.59833967855936
"Sap18"	3458	-1.11640027859066	7.29240438473169	76.6959260466197	4.33347327369776e-05	0.000279328105798142	"Sap18"	6.61958340202235	6.66913776963773	6.60062790750638	7.92747004453551	7.73107462756423	7.55225485463148
"Sap18b"	801	-1.176100648115	1.72384132811238	14.1386532674994	0.00672942319984371	0.0125339493722207	"Sap18b"	1.08969394040723	0.820025748811468	1.25215479962526	2.27468877701482	2.22420219416609	2.08035493027958
"Sap30"	1183	-2.65893838675522	5.25235098155634	162.434421150255	3.38277832293358e-06	5.89667366533947e-05	"Sap30"	3.56135567325213	3.52028301088743	3.05505048125132	6.16732633361335	5.7926145812645	6.13738033844087
"Sap30bp"	2168	-0.576630024809076	6.22090810344362	18.1160616844304	0.00353738184499786	0.00721893078643229	"Sap30bp"	5.84840632335384	5.94999999019883	5.91569968011696	6.69531559741137	6.4026357948848	6.3143984462788
"Sap30l"	1824	-1.33214264825082	3.14543857511801	15.0698502195717	0.00572669800066963	0.0108883662763062	"Sap30l"	2.31014006685474	2.19445772174145	2.53575267435876	3.90357615533268	3.05791259478358	3.88987667580758
"Sapcd2"	3772	-5.8772732871035	5.60443684787208	438.465491459474	1.03739967824447e-07	9.54186980649114e-06	"Sapcd2"	0.903750218371951	1.09545132127724	0.294287066483882	6.81810040877269	6.59810760590877	6.27667191092951
"Sar1a"	3431	0.258060329751621	7.11742903658226	5.82871895156259	0.0455612195045115	0.0662796921765574	"Sar1a"	7.28808520557789	7.2595356419034	7.17172884530118	7.05001434731723	7.01679865192038	6.87424162555174
